:Referencia:Titular:NIF/CIF:Domicilio social:Localidad:Provincia_x:C. Postal:F. Concesion:F. Caducidad:Susceptible cesion:Susceptible mutualizacion:Obtenido por transferencia:dia_concesion:mes_concesion:año_concesion:Comunidad:Provincia_y:Municipio:Frequencias:Tipo:codigopostalid:lat:lon
1774:GCGC-1300053:BLEND TELECOM,S.L.:B76060334:VIA CL FRANCISCO NAVARRO,2 C.C. ANCORA L174:ARGUINEGUIN:PALMAS (LAS):35120:2013-10-07:2023-12-31:True:False:False:3737:311:10:CANARIAS:PALMAS (LAS):MOGAN:23.366:GHz:240.0:-2712437310.0:42939811580.0
1775:GCGC-1300057:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-09-16:2023-12-31:True:False:False:3758:313:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):8073.845:MHz:240.0:-2712437310.0:42939811580.0
1776:GCGC-1300057:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-09-16:2023-12-31:True:False:False:3758:313:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):8133.145:MHz:240.0:-2712437310.0:42939811580.0
1777:GCGC-1300057:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-09-16:2023-12-31:True:False:False:3758:313:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):8192.445:MHz:240.0:-2712437310.0:42939811580.0
1778:GCGC-1300057:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-09-16:2023-12-31:True:False:False:3758:313:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):8251.745:MHz:240.0:-2712437310.0:42939811580.0
1779:GCGC-1300057:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-09-16:2023-12-31:True:False:False:3758:313:10:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:7762.525:MHz:240.0:-2712437310.0:42939811580.0
1780:GCGC-1300057:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-09-16:2023-12-31:True:False:False:3758:313:10:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:7821.825:MHz:240.0:-2712437310.0:42939811580.0
1781:GCGC-1300057:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-09-16:2023-12-31:True:False:False:3758:313:10:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:7881.125:MHz:240.0:-2712437310.0:42939811580.0
1782:GCGC-1300057:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-09-16:2023-12-31:True:False:False:3758:313:10:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:7940.425:MHz:240.0:-2712437310.0:42939811580.0
1783:GCGC-1300139:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-10-23:2023-12-31:True:False:False:3721:310:10:CANARIAS:PALMAS (LAS):AGUIMES:38.08:GHz:240.0:-2712437310.0:42939811580.0
1784:GCGC-1300139:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2013-10-23:2023-12-31:True:False:False:3721:310:10:CANARIAS:PALMAS (LAS):AGUIMES:39.34:GHz:240.0:-2712437310.0:42939811580.0
1785:GCGC-1300169:RETEVISION I, S.A.:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2013-11-18:2023-12-31:True:False:False:3695:308:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):37.0755:GHz:240.0:-2712437310.0:42939811580.0
1786:GCGC-1300169:RETEVISION I, S.A.:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2013-11-18:2023-12-31:True:False:False:3695:308:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):38.3355:GHz:240.0:-2712437310.0:42939811580.0
1787:GCGC-1400475:RETEVISION I, S.A.:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2014-10-28:2024-12-31:True:False:False:3717:310:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):37.0685:GHz:240.0:-2712437310.0:42939811580.0
1788:GCGC-1400475:RETEVISION I, S.A.:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2014-10-28:2024-12-31:True:False:False:3717:310:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):38.3285:GHz:240.0:-2712437310.0:42939811580.0
1789:GCGC-1400531:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-02-20:2025-12-31:True:False:False:3967:331:11:CANARIAS:PALMAS (LAS):PAJARA:7040.0:MHz:240.0:-2712437310.0:42939811580.0
1790:GCGC-1400531:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-02-20:2025-12-31:True:False:False:3967:331:11:CANARIAS:PALMAS (LAS):PAJARA:7070.0:MHz:240.0:-2712437310.0:42939811580.0
1791:GCGC-1400531:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-02-20:2025-12-31:True:False:False:3967:331:11:CANARIAS:PALMAS (LAS):PAJARA:7100.0:MHz:240.0:-2712437310.0:42939811580.0
1792:GCGC-1400531:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-02-20:2025-12-31:True:False:False:3967:331:11:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:6700.0:MHz:240.0:-2712437310.0:42939811580.0
1793:GCGC-1400531:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-02-20:2025-12-31:True:False:False:3967:331:11:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:6730.0:MHz:240.0:-2712437310.0:42939811580.0
1794:GCGC-1400531:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-02-20:2025-12-31:True:False:False:3967:331:11:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:6760.0:MHz:240.0:-2712437310.0:42939811580.0
1795:GCGC-1500190:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):72.75:GHz:240.0:-2712437310.0:42939811580.0
1796:GCGC-1500190:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):82.75:GHz:240.0:-2712437310.0:42939811580.0
1797:GCGC-1500297:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-06-19:2025-12-31:False:False:False:3848:321:11:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):72.5:GHz:240.0:-2712437310.0:42939811580.0
1798:GCGC-1500297:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-06-19:2025-12-31:False:False:False:3848:321:11:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):82.5:GHz:240.0:-2712437310.0:42939811580.0
1799:GCGC-1500299:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):72.75:GHz:240.0:-2712437310.0:42939811580.0
1800:GCGC-1500299:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):82.75:GHz:240.0:-2712437310.0:42939811580.0
1801:GCGC-1500300:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):72.5:GHz:240.0:-2712437310.0:42939811580.0
1802:GCGC-1500300:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):82.5:GHz:240.0:-2712437310.0:42939811580.0
1803:GCGC-1500301:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):72.5:GHz:240.0:-2712437310.0:42939811580.0
1804:GCGC-1500301:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):82.5:GHz:240.0:-2712437310.0:42939811580.0
1805:GCGC-1500309:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):72.5:GHz:240.0:-2712437310.0:42939811580.0
1806:GCGC-1500309:ORANGE ESPAGNE, SAU:A82009812:PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE:POZUELO DE ALARCÓN:MADRID:28223:2015-12-06:2025-12-31:False:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):82.5:GHz:240.0:-2712437310.0:42939811580.0
1807:GCGC-1500312:BLEND TELECOM, SOCIEDAD LIMITADA:B76060334:CL FRANCISCO NAVARRO, 2. 0º:LAS PALMAS:PALMAS (LAS):35120:2015-12-06:2025-12-31:True:False:False:3678:306:10:CANARIAS:PALMAS (LAS):ARUCAS:18765.0:MHz:240.0:-2712437310.0:42939811580.0
1808:GCGC-1500312:BLEND TELECOM, SOCIEDAD LIMITADA:B76060334:CL FRANCISCO NAVARRO, 2. 0º:LAS PALMAS:PALMAS (LAS):35120:2015-12-06:2025-12-31:True:False:False:3678:306:10:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):17755.0:MHz:240.0:-2712437310.0:42939811580.0
1809:GCGC-1500805:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-11-13:2025-12-31:True:False:False:3701:308:10:CANARIAS:PALMAS (LAS):PUERTO DEL ROSARIO:18.6595:GHz:240.0:-2712437310.0:42939811580.0
1810:GCGC-1500805:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-11-13:2025-12-31:True:False:False:3701:308:10:CANARIAS:PALMAS (LAS):PUERTO DEL ROSARIO:19.6695:GHz:240.0:-2712437310.0:42939811580.0
1811:GCGC-1500805:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-11-13:2025-12-31:True:False:False:3701:308:10:CANARIAS:PALMAS (LAS):SAN BARTOLOME:37.0825:GHz:240.0:-2712437310.0:42939811580.0
1812:GCGC-1500805:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2015-11-13:2025-12-31:True:False:False:3701:308:10:CANARIAS:PALMAS (LAS):SAN BARTOLOME:38.3425:GHz:240.0:-2712437310.0:42939811580.0
1813:GCGC-1500890:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2015-02-12:2025-12-31:False:False:False:3975:331:11:CANARIAS:PALMAS (LAS):PALMAS DE GRAN CANARIA (LAS):7694.0:MHz:240.0:-2712437310.0:42939811580.0
1814:GCGC-1500890:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2015-02-12:2025-12-31:False:False:False:3975:331:11:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:7540.0:MHz:240.0:-2712437310.0:42939811580.0
1815:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):ANTIGUA:6700.0:MHz:240.0:-2712437310.0:42939811580.0
1816:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):ANTIGUA:6760.0:MHz:240.0:-2712437310.0:42939811580.0
1817:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):ANTIGUA:8073.845:MHz:240.0:-2712437310.0:42939811580.0
1818:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):ANTIGUA:8133.145:MHz:240.0:-2712437310.0:42939811580.0
1819:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):PAJARA:7762.525:MHz:240.0:-2712437310.0:42939811580.0
1820:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):PAJARA:7821.825:MHz:240.0:-2712437310.0:42939811580.0
1821:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):PAJARA:22358.0:MHz:240.0:-2712437310.0:42939811580.0
1822:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):PAJARA:22526.0:MHz:240.0:-2712437310.0:42939811580.0
1823:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):PAJARA:23366.0:MHz:240.0:-2712437310.0:42939811580.0
1824:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):PAJARA:23534.0:MHz:240.0:-2712437310.0:42939811580.0
1825:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):PUERTO DEL ROSARIO:7040.0:MHz:240.0:-2712437310.0:42939811580.0
1826:GCGC-1600357:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-07-21:2026-12-31:True:False:False:3815:318:11:CANARIAS:PALMAS (LAS):PUERTO DEL ROSARIO:7100.0:MHz:240.0:-2712437310.0:42939811580.0
1827:GCGC-1600358:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-06-13:2026-12-31:True:False:False:3853:321:11:CANARIAS:PALMAS (LAS):PUERTO DEL ROSARIO:18030.0:MHz:240.0:-2712437310.0:42939811580.0
1828:GCGC-1600358:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2016-06-13:2026-12-31:True:False:False:3853:321:11:CANARIAS:PALMAS (LAS):PUERTO DEL ROSARIO:19040.0:MHz:240.0:-2712437310.0:42939811580.0
1829:GCGC-1600544:XFERA MOVILES, S.A.U.:A82528548:AVDA BRUSELAS, 38.:ALCOBENDAS:MADRID:28108:2017-11-01:2022-12-31:True:False:False:1886:157:5:CANARIAS:PALMAS (LAS):AGUIMES:7638.0:MHz:240.0:-2712437310.0:42939811580.0
1830:GCGC-1600544:XFERA MOVILES, S.A.U.:A82528548:AVDA BRUSELAS, 38.:ALCOBENDAS:MADRID:28108:2017-11-01:2022-12-31:True:False:False:1886:157:5:CANARIAS:PALMAS (LAS):SAN BARTOLOME DE TIRAJANA:5945.2:MHz:240.0:-2712437310.0:42939811580.0
1831:GCGC-1600544:XFERA MOVILES, S.A.U.:A82528548:AVDA BRUSELAS, 38.:ALCOBENDAS:MADRID:28108:2017-11-01:2022-12-31:True:False:False:1886:157:5:CANARIAS:PALMAS (LAS):TELDE:18875.0:MHz:1474.0:-3127917180.0:43120843580.0
1832:GCGC-1600544:XFERA MOVILES, S.A.U.:A82528548:AVDA BRUSELAS, 38.:ALCOBENDAS:MADRID:28108:2017-11-01:2022-12-31:True:False:False:1886:157:5:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:6197.24:MHz:240.0:-2712437310.0:42939811580.0
1833:GCGC-1600544:XFERA MOVILES, S.A.U.:A82528548:AVDA BRUSELAS, 38.:ALCOBENDAS:MADRID:28108:2017-11-01:2022-12-31:True:False:False:1886:157:5:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:7484.0:MHz:240.0:-2712437310.0:42939811580.0
1834:GCGC-1600544:XFERA MOVILES, S.A.U.:A82528548:AVDA BRUSELAS, 38.:ALCOBENDAS:MADRID:28108:2017-11-01:2022-12-31:True:False:False:1886:157:5:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:17865.0:MHz:240.0:-2712437310.0:42939811580.0
1835:GCGC-1600591:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2016-12-20:2026-12-31:True:False:False:3663:305:10:CANARIAS:PALMAS (LAS):OLIVA (LA):14739.0:MHz:240.0:-2712437310.0:42939811580.0
1836:GCGC-1600591:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2016-12-20:2026-12-31:True:False:False:3663:305:10:CANARIAS:PALMAS (LAS):YAIZA:15159.0:MHz:1450.0:-3000073260.0:43054277760.0
1837:GCGC-1700017:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2017-01-02:2022-12-31:True:False:False:2189:182:6:CANARIAS:PALMAS (LAS):ARRECIFE:17865.0:MHz:240.0:-2712437310.0:42939811580.0
1838:GCGC-1700017:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2017-01-02:2022-12-31:True:False:False:2189:182:6:CANARIAS:PALMAS (LAS):ARRECIFE:18085.0:MHz:240.0:-2712437310.0:42939811580.0
1839:GCGC-1700017:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2017-01-02:2022-12-31:True:False:False:2189:182:6:CANARIAS:PALMAS (LAS):SAN BARTOLOME:18875.0:MHz:240.0:-2712437310.0:42939811580.0
1840:GCGC-1700017:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2017-01-02:2022-12-31:True:False:False:2189:182:6:CANARIAS:PALMAS (LAS):SAN BARTOLOME:19095.0:MHz:240.0:-2712437310.0:42939811580.0
1841:GCGC-1700079:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2017-07-03:2022-12-31:True:False:False:2007:167:6:CANARIAS:PALMAS (LAS):PUERTO DEL ROSARIO:22116.5:MHz:240.0:-2712437310.0:42939811580.0
1842:GCGC-1700079:RETEVISION I SA:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2017-07-03:2022-12-31:True:False:False:2007:167:6:CANARIAS:PALMAS (LAS):PUERTO DEL ROSARIO:23124.5:MHz:240.0:-2712437310.0:42939811580.0
1843:GCGC-1700143:TELECOLANZA, S.L.:B76116748:AV CENTRAL ALCALDE FLORENCIO SUAREZ RODRIGUEZ, 65 LOCAL 4:TIAS:PALMAS (LAS):35572:2017-05-04:2022-12-31:True:False:False:2067:172:6:CANARIAS:PALMAS (LAS):ARRECIFE:18250.0:MHz:240.0:-2712437310.0:42939811580.0
1844:GCGC-1700143:TELECOLANZA, S.L.:B76116748:AV CENTRAL ALCALDE FLORENCIO SUAREZ RODRIGUEZ, 65 LOCAL 4:TIAS:PALMAS (LAS):35572:2017-05-04:2022-12-31:True:False:False:2067:172:6:CANARIAS:PALMAS (LAS):TIAS:19260.0:MHz:240.0:-2712437310.0:42939811580.0
1845:GCGC-1700353:TELECOLANZA, S.L.:B76116748:AV CENTRAL ALCALDE FLORENCIO SUAREZ RODRIGUEZ, 65 LOCAL 4:TIAS:PALMAS (LAS):35572:2017-06-26:2022-12-31:True:False:False:2014:168:6:CANARIAS:PALMAS (LAS):ARRECIFE:18360.0:MHz:240.0:-2712437310.0:42939811580.0
1846:GCGC-1700353:TELECOLANZA, S.L.:B76116748:AV CENTRAL ALCALDE FLORENCIO SUAREZ RODRIGUEZ, 65 LOCAL 4:TIAS:PALMAS (LAS):35572:2017-06-26:2022-12-31:True:False:False:2014:168:6:CANARIAS:PALMAS (LAS):SAN BARTOLOME:19370.0:MHz:240.0:-2712437310.0:42939811580.0
1847:GCGC-1700407:RETEVISION I, S.A.U.:A62275680:CALLE JUAN ESPLANDIU, 11.:MADRID:MADRID:28007:2017-12-07:2022-12-31:True:False:False:1850:154:5:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:37061.5:MHz:240.0:-2712437310.0:42939811580.0
1848:GCGC-1700407:RETEVISION I, S.A.U.:A62275680:CALLE JUAN ESPLANDIU, 11.:MADRID:MADRID:28007:2017-12-07:2022-12-31:True:False:False:1850:154:5:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:37065.0:MHz:240.0:-2712437310.0:42939811580.0
1849:GCGC-1700407:RETEVISION I, S.A.U.:A62275680:CALLE JUAN ESPLANDIU, 11.:MADRID:MADRID:28007:2017-12-07:2022-12-31:True:False:False:1850:154:5:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:38321.5:MHz:240.0:-2712437310.0:42939811580.0
1850:GCGC-1700407:RETEVISION I, S.A.U.:A62275680:CALLE JUAN ESPLANDIU, 11.:MADRID:MADRID:28007:2017-12-07:2022-12-31:True:False:False:1850:154:5:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:38325.0:MHz:240.0:-2712437310.0:42939811580.0
1851:GCGC-1700408:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2017-12-07:2022-12-31:True:False:False:1850:154:5:CANARIAS:PALMAS (LAS):ARRECIFE:23198.0:MHz:240.0:-2712437310.0:42939811580.0
1852:GCGC-1700408:VODAFONE ONO, S.A.:A62186556:AV AMERICA, 115:MADRID:MADRID:28042:2017-12-07:2022-12-31:True:False:False:1850:154:5:CANARIAS:PALMAS (LAS):TIAS:22190.0:MHz:240.0:-2712437310.0:42939811580.0
1853:GCGC-1700610:RETEVISION I, S.A.UNIP.:A62275680:CL JUAN ESPLANDIU, 11-13:MADRID:MADRID:28007:2017-12-21:2022-12-31:True:False:False:1836:153:5:CANARIAS:PALMAS (LAS):SAN BARTOLOME:37110.5:MHz:240.0:-2712437310.0:42939811580.0
1854:GCGC-1700610:RETEVISION I, S.A.UNIP.:A62275680:CL JUAN ESPLANDIU, 11-13:MADRID:MADRID:28007:2017-12-21:2022-12-31:True:False:False:1836:153:5:CANARIAS:PALMAS (LAS):SAN BARTOLOME:38370.5:MHz:240.0:-2712437310.0:42939811580.0
1855:GCGC-1800247:RETEVISION I, S.A.U.:A62275680:CALLE JUAN ESPLANDIÚ, 11.:MADRID:MADRID:28007:2018-04-18:2023-12-31:True:False:False:2083:174:6:CANARIAS:PALMAS (LAS):INGENIO:19480.0:MHz:240.0:-2712437310.0:42939811580.0
1856:GCGC-1800247:RETEVISION I, S.A.U.:A62275680:CALLE JUAN ESPLANDIÚ, 11.:MADRID:MADRID:28007:2018-04-18:2023-12-31:True:False:False:2083:174:6:CANARIAS:PALMAS (LAS):VEGA DE SAN MATEO:18470.0:MHz:240.0:-2712437310.0:42939811580.0
1857:GCGC-1800248:RETEVISION I, SAU:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2018-03-26:2023-12-31:True:False:False:2106:176:6:CANARIAS:PALMAS (LAS):HARIA:37068.5:MHz:240.0:-2712437310.0:42939811580.0
1858:GCGC-1800248:RETEVISION I, SAU:A62275680:VIA AV DEL PARQUE LOGISTICO, 12-20:BARCELONA:BARCELONA:8040:2018-03-26:2023-12-31:True:False:False:2106:176:6:CANARIAS:PALMAS (LAS):HARIA:38328.5:MHz:240.0:-2712437310.0:42939811580.0
1859:GCGC-1800404:ORANGE ESPAGNE, S.A.U.:A82009812:PASEO PASEO DEL CLUB DEPORTIVO, 1.:MADRID:MADRID:28223:2018-04-23:2023-12-31:False:False:False:2078:173:6:CANARIAS:PALMAS (LAS):ARRECIFE:72500.0:MHz:240.0:-2712437310.0:42939811580.0
1860:GCGC-1800404:ORANGE ESPAGNE, S.A.U.:A82009812:PASEO PASEO DEL CLUB DEPORTIVO, 1.:MADRID:MADRID:28223:2018-04-23:2023-12-31:False:False:False:2078:173:6:CANARIAS:PALMAS (LAS):ARRECIFE:72750.0:MHz:240.0:-2712437310.0:42939811580.0
